사이트,회사명,공고제목,직무,경력,고용형태,지역,기술스택,마감일,공고URL,외부원본ID,수집시각,학력
사람인부산,주식회사 적토마국어학원,[적토마국어학원] 국어 중·고등부 전임/준전임 /파트 강사모집,"파트강사, 학원강사, 수능강의, 입시학원, 국어",경력 2년↑,정규직,부산 연제구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54727333,saramin:54727333,2026-09-08 13:42:57,대학교(4년)↑
사람인부산,장덕한방병원,물리치료사 신입선생님 구인합니다 (루틴 &amp; 충격파),물리치료사,경력무관,정규직,부산 서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54727297,saramin:54727297,2026-09-08 13:42:57,"대학(2,3년)↑"
사람인부산,인제요양병원,병원 급식 조리사 /조리원 구인입니다.,급식소,경력무관,정규직,부산 영도구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54727239,saramin:54727239,2026-09-08 13:42:57,학력무관
사람인부산,(주)한가람종합건설,건설 회계 및 계열사 관리,"세무사, 회계사, 계산서발행, 관리회계, 부가세신고",신입 · 경력,정규직,부산 강서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54727203,saramin:54727203,2026-09-08 13:42:57,학력무관
사람인부산,서울하이안치과,장산 서울하이안치과 진료실 선생님 모십니다.,치과위생사,경력무관,정규직,부산 해운대구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54727153,saramin:54727153,2026-09-08 13:42:57,"대학(2,3년)↑"
사람인부산,(주)신세화에프앤에스,덕천굿윌치과 급식 조리보조 모집,"주방보조, 주방",경력 2년↑,정규직,부산 북구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54727119,saramin:54727119,2026-09-08 13:42:57,학력무관
사람인부산,현항공산업(주),현항공산업(주)재무팀 경력(10년이하) 직원 채용,재무,3 ~ 10년,정규직,부산 강서구,,2026-10-11,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54727040,saramin:54727040,2026-09-08 13:42:57,대학교(4년)↑
사람인부산,화명마디튼튼재활의학과의원,[북구/화명동]평일 주2일 모달알바 구인합니다.,물리치료사,경력(년수무관),계약직,부산 북구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726961,saramin:54726961,2026-09-08 13:42:57,"대학(2,3년)↑"
사람인부산,(주)에스케이스틸,(주)에스케이스틸 태양광 부산영업팀 모집.,"영업관리, 영업지원, 영업마케팅, 거래처관리, 거래처납품",신입 · 경력,정규직,부산 강서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726917,saramin:54726917,2026-09-08 13:42:57,고졸↑
사람인부산,아쿠아6,영업·판매·무역 정규직 채용 - 경력무관,판매직,경력무관,정규직,부산 수영구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726853,saramin:54726853,2026-09-08 13:42:57,학력무관
사람인부산,동일조선(주),선박수리 품질관리자 모집,생산관리,경력(년수무관),정규직,부산 사하구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726811,saramin:54726811,2026-09-08 13:42:57,"대학(2,3년)↑"
사람인부산,동일조선(주),선박수리 공무담당자 모집,생산관리,경력(년수무관),정규직,부산 사하구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54702160,saramin:54702160,2026-09-08 13:42:57,"대학(2,3년)↑"
사람인부산,새고려평생교육원,[조경기능사] 국비훈련기관 강사모집,직업전문학교,경력무관 · 파트 외,,부산 금정구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726788,saramin:54726788,2026-09-08 13:42:57,학력무관
사람인부산,(주)테일러팜스,(주)테일러팜스(식품) 공무담당자(경력) 채용공고,"기계수리, 설비점검, 설비OP, 스마트팩토리, 공무",경력 6년↑,정규직,부산 강서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726747,saramin:54726747,2026-09-08 13:42:57,고졸↑
사람인부산,티더블유엠에스(주),선박 커미셔닝 엔지니어 채용의 건 (경력직),"기술엔지니어, 통신공사, CCTV공사",경력(년수무관),정규직,부산 해운대구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726635,saramin:54726635,2026-09-08 13:42:57,고졸↑
사람인부산,(주)티에스피,(주)티에스피 선박 Retrofit 기술영업,기술영업,경력 3년↑,정규직,부산 기장군,,2026-10-11,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726614,saramin:54726614,2026-09-08 13:42:57,"대학(2,3년)↑"
사람인부산,(주)부성로지스틱스,(주)부성로지스틱스와 함께 배차 보조 신입을 찾고 있어요,"포워더, 배차관리",신입,정규직,부산 동구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726587,saramin:54726587,2026-09-08 13:42:57,고졸↑
사람인부산,(주)정원텍,영업지원 사무내근직 모집,"물류관리, 재고관리",경력무관,정규직,부산 사상구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726580,saramin:54726580,2026-09-08 13:42:57,고졸↑
사람인부산,(주)해담스틸,(주)해담스틸 영업 보조 채용 공고,"거래처관리, 거래처납품, 매출관리, 정산관리",경력무관,정규직,부산 해운대구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54717490,saramin:54717490,2026-09-08 13:42:57,고졸↑
사람인부산,DH CONTROLS,품질관리부 채용[대리·과장급 1명],"QC, 품질관리, 품질보증",경력(년수무관),정규직,부산 강서구,,2026-10-09,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54702462,saramin:54702462,2026-09-08 13:42:57,"대학(2,3년)↑"
사람인부산,(주)더블유에스지,품질보증 담당자 채용 [신입가능] - 바이오/반도체 튜브,품질보증,경력무관,정규직,부산 기장군,,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54569100,saramin:54569100,2026-09-08 13:42:57,"대학(2,3년)↑"
사람인부산,(주)지케이알,S/W 연구원 채용 공고,"펌웨어, MCU, 연구원",신입 · 경력,정규직,부산 금정구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726396,saramin:54726396,2026-09-08 13:42:57,"대학(2,3년)↑"
사람인부산,동남치과,서울동남치과의원 간호조무사 채용공고,간호조무사,경력무관,정규직,부산 사하구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726329,saramin:54726329,2026-09-08 13:42:57,고졸↑
사람인부산,(주)이누테크,[INUTECH] 실내인테리어 설계(CAD) 프리랜서 모집,"실내디자인, 건축구조설계, 홈인테리어, CAD, 건축설계",경력 5년↑,프리랜서,부산 서구,,2026-10-04,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54657560,saramin:54657560,2026-09-08 13:42:57,학력무관
사람인부산,(주)이누테크,[INUTECH] 실내인테리어 설계(CAD) 경력직 모집,"실내디자인, 건축구조설계, 홈인테리어, CAD, 건축설계",경력 5년↑,정규직,부산 서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54711559,saramin:54711559,2026-09-08 13:42:57,학력무관
사람인부산,우주엠앤이(주),[기술영업부] 영업 사무보조 사원급 모집,"기술영업, 영업직, 영업",경력무관,정규직,부산 사하구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726216,saramin:54726216,2026-09-08 13:42:57,고졸↑
사람인부산,주식회사파스텔부산,"파스텔스튜디오 촬영보조 평일 3일(수,목,금 아르바이트)",촬영보조,신입 · 경력,정규직 외,부산 해운대구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726208,saramin:54726208,2026-09-08 13:42:57,학력무관
사람인부산,성모더오정신건강의학과의원,장산역 성모더오정신건강의학과의원 채용,간호조무사,경력무관,정규직 외,부산 해운대구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726196,saramin:54726196,2026-09-08 13:42:57,고졸↑
사람인부산,주식회사파스텔부산,베이비파스텔 해운대점 촬영팀 모집합니다~,"촬영, 촬영보조",신입 · 경력,정규직,부산 해운대구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726183,saramin:54726183,2026-09-08 13:42:57,학력무관
사람인부산,윌그로우어학원,중등부 수학 강사(파트 or 전임) 모십니다.,"학원강사, 수학",경력 3년↑,프리랜서,부산 강서구,,2026-10-11,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726127,saramin:54726127,2026-09-08 13:42:57,"대학(2,3년)↑"
사람인부산,모모스커피(주),모모스커피(주) 구매·자재 발주 및 창고담당자 채용 공고,"구매관리, 자재관리, 재고관리, 창고관리, 수/발주",경력무관,정규직,부산 영도구,,2026-10-06,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54682521,saramin:54682521,2026-09-08 13:42:57,"대학(2,3년)↑"
사람인부산,삼영엠티(주),생산관리 자재/ 물류 팀 (창고정리),"지게차, 단순생산직, 창고관리, 상하차, 입고/입하",경력무관,정규직,부산 강서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54564325,saramin:54564325,2026-09-08 13:42:57,학력무관
사람인부산,(주)화영,부산공장 생산직을 모십니다(조립라인),"단순생산직, 외관검사원, 제조가공, 사출성형, 압출성형",경력무관,정규직 외,부산 강서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54698652,saramin:54698652,2026-09-08 13:42:57,학력무관
사람인부산,한국항공관광개발원,부산승무원학원 국내항공사 채용설명회 안내데스크 (승준생우대),"교육컨설턴트, 대학강사, 퍼포먼스강사, 교육콘텐츠기획, 승무원학원",경력무관,프리랜서,부산 사상구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725990,saramin:54725990,2026-09-08 13:42:57,학력무관
사람인부산,한국항공관광개발원,"부산승무원학원 원장/ 부원장 공개모집 승무원,지상직,아나운서","홈쇼핑, 쇼호스트, 아나운서, 기상캐스터, 라이브커머스",경력무관,프리랜서,부산 사상구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725985,saramin:54725985,2026-09-08 13:42:57,학력무관
사람인부산,윙플서비스커리어센터,국내항공사 채용설명회 안내데스크 모집 (승준생 우대),"승무원, CS강사, 승무원학원, 스피치",경력무관,정규직,부산 남구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725980,saramin:54725980,2026-09-08 13:42:57,학력무관
사람인부산,윙플서비스커리어센터,"부산승무원학원 원장/ 부원장 모집 (승무원,지상직,아나운서)","승무원, CS강사, 승무원학원, 스피치",경력무관,정규직,부산 남구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725978,saramin:54725978,2026-09-08 13:42:57,학력무관
사람인부산,에이블컴퍼니,"에이블디자인컴퍼니 인테리어 디자이너 신입,경력직우대","실내디자인, 리모델링, 인테리어공사, 인테리어설계",경력무관,정규직 외,부산 해운대구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725976,saramin:54725976,2026-09-08 13:42:57,학력무관
사람인부산,(주)미래인재개발교육원,캐드 훈련교사(강사)모집,"학원강사, 훈련교사, 직업훈련, 직업전문학교",경력무관,프리랜서,부산 북구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725971,saramin:54725971,2026-09-08 13:42:57,고졸↑
사람인부산,(주)지후소프트,[플젝클라우드] 부산/ 8-10시차출퇴근/ 클라우드서비스 CX매니저,"연말정산, 고객안내, 고객응대, 기업교육, CS",신입 · 경력,정규직,부산 연제구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725921,saramin:54725921,2026-09-08 13:42:57,학력무관
사람인부산,(주)폴리어학원 명지캠퍼스,"폴리어학원 명지캠퍼스 교사 채용 (유, 초등부)","학원강사, 어학원, 유아영어학원, 영어",경력 2년↑,정규직,부산 강서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725896,saramin:54725896,2026-09-08 13:42:57,대학교(4년)↑
사람인부산,(주)티에스라이팅,[(주)티에스라이팅 부산]사무 및 영업지원 신입사원 모집,경리,경력무관,정규직,부산 강서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725815,saramin:54725815,2026-09-08 13:42:57,학력무관
사람인부산,동래 라이즈 어학원,동래 라이즈 어학원 한국인 담임교사 경력 채용 공고,"유아교육, 학생지도, 학습상담, 학원생관리, 어학원",경력 3년↑,정규직,부산 동래구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725805,saramin:54725805,2026-09-08 13:42:57,대학교(4년)↑
사람인부산,(주)추론,SW개발팀 백엔드 경력직 채용(부산),"게임개발, 앱개발, 웹개발, 개발PM",경력 1년↑,정규직 외,부산 부산진구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54710786,saramin:54710786,2026-09-08 13:42:57,"대학(2,3년)↑"
사람인부산,(주)티에스라이팅,[(주)티에스라이팅 부산] 물류관리 담당자 채용,"거래처관리, 거래처납품, 재고관리",경력무관,정규직,부산 강서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725671,saramin:54725671,2026-09-08 13:42:57,학력무관
사람인부산,주식회사한스에이치에스리테일,[우하리키] 카페 마감 운영 직원 채용 공고,바리스타,신입,정규직,부산 부산진구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725628,saramin:54725628,2026-09-08 13:42:57,학력무관
사람인부산,미래오토메이션(주),미래오토메이션(주) 영업직 채용/모집 공고,"계산서발행, 영업지원, 거래처관리, 매출관리, 쇼핑몰관리",경력무관,정규직,부산 강서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725609,saramin:54725609,2026-09-08 13:42:57,학력무관
사람인부산,거율 트레이딩,페이퍼가든 전포점 직원,"가구판매, 온라인판매, 매장관리, 쇼핑몰관리, 진열관리",경력무관,정규직,부산 부산진구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725596,saramin:54725596,2026-09-08 13:42:57,학력무관
사람인부산,엠티코리아(주),엠티코리아(주) 냉동공조 기술 인재를 찾고 있어요,"기술영업, 건설영업, 솔루션기술영업, 시스템영업, 영업마케팅",경력무관,정규직,부산 강서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725584,saramin:54725584,2026-09-08 13:42:57,"대학(2,3년)↑"
사람인부산,(주)이에이치오,"[월305만 주5일] 홀,주방 정직원 모집 맛찬들 해운대점","홀서빙, 고객응대, 매장관리",신입 · 경력,계약직,부산 해운대구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725544,saramin:54725544,2026-09-08 13:42:57,학력무관
사람인부산,주식회사한스에이치에스리테일,우하리키랩  카페 매장운영·브랜드 콘텐츠 관리를 함께해요,카페매니저,신입,정규직,부산 부산진구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54725520,saramin:54725520,2026-09-08 13:42:57,학력무관
사람인부산,(주)이지서티,"[이지서티] IT 솔루션 엔지니어(신입/경력, 지역:영남, 호남)","데이터엔지니어, 백엔드/서버개발, 프론트엔드, SE(시스템엔지니어)",신입 · 경력,정규직,부산 해운대구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54473309,saramin:54473309,2026-09-08 13:42:57,대학교(4년)↑
