공고URL,직종코드,담당업무,직종,직무키워드,학력,경력,급여,근무형태,상세주소,모집인원,수집시각
https://www.jobkorea.co.kr/Recruit/GI_Read/5617130/Ext?siteCode=WN&sc=,231400,동래구혁신어울림센터 홈페이지 공고문 필수 참고 (www.diec.or.kr) 청년성장 프로젝트 사업운영 전담 : 1명 모집 *근로요일 : 수~일 *근무시간: 11:00 ~ 20:00 사업운영 전담 필수조건 : 직업상담사 또는 사회복지사 자격증 소지 *사회복지사 자격증 소지자는 관련 경력 1년 이상 필수 센터 운영일정에 따른 근무시간 및 근무요일 변동 가능성 있음,직업 관련 상담사,커리어코치,학력무관,경력,월급 250만원 이상,고용형태,"부산광역시 동래구 금강로 129, 5층 운영사무실 (온천동)",1명,2026-09-08 20:57:57
https://www.jobkorea.co.kr/Recruit/GI_Read/5617126/Ext?siteCode=WN&sc=,153105,- 전기공사 업무 보조 (설계/시공/공무 등) - 엔지니어링 (진단/분석) 업무 보조 - 한글/워드 및 문서 작성 능력 보유 - 설계/진단/시공 전반적인 업무 실시 후 부서 결정,전기공사 기술자(전기견적 포함),전기공사견적기술자,대졸(2~3년)~대졸(4년),관계없음,월급 215만원 ~ 215만원,고용형태,"부산광역시 남구 양지골로 103, 1층 (감만동)",1명,2026-09-08 20:57:57
https://www.jobkorea.co.kr/Recruit/GI_Read/5617267/Ext?siteCode=WN&sc=,531500,"육부쪽에서 근무할 직원,,,구합니다 손이 빨라야 합니다 칼질을 잘하시는 일식쪽 관련 종사자도 환영합니다 아무래도 고기쪽이니 청소나 관리 꼼꼼하고 깔끔하신 분으로 찾습니다",일식 조리사,일식조리사,학력무관,경력,월급 380만원 ~ 380만원,고용형태,부산광역시 수영구 남천바다로 32 (남천동),2명,2026-09-08 20:57:57
https://www.jobkorea.co.kr/Recruit/GI_Read/5617240/Ext?siteCode=WN&sc=,214401,"[모집직무] 산업안전, 조선, 기계캐드강사 직종 강사 [직무소개] 우리 회사는 끊임없이 발전하기 위해 최선을 다하는 팀을 구성하고 있습니다. 본 직무는 산업안전 및 조선 및 기계CAD 전반 기업강의 담당하며, 팀의 성장에 직접 기여할 수 있는 중요한 역할입니다. [주요 강의 분야] - 산업안전 및 위험성관리 - 생산 공정에 따른 도면해독 - 선박독도 및 CAD를 통한 설계구현 - 현장팀 구성원을 통한 문제점 파악 및 해결 - 팀원 관리 및 코칭 기타 우대사항 - 산업안전 사내강사 및 조선 및 기계CAD 2년이상 경험자 - 생산 및 품질관리 지식 - 강의경력 우대 - 협업 및 리더십 역량",디자인·캐드 강사,-,학력무관,경력,월급 350만원 이상,고용형태,"부산광역시 북구 만덕대로155번길 99 (덕천동, 한국폴리텍대학부산캠퍼스)",2명,2026-09-08 20:57:57
https://www.jobkorea.co.kr/Recruit/GI_Read/5617241/Ext?siteCode=WN&sc=,550101,"주간보호센터 요양보호사 업무(어르신케어, 송영, 프로그램 진행 등) 스타렉스 운전 가능자",요양보호사(노인요양사),요양보호사,학력무관,관계없음,월급 215만원 ~ 215만원,고용형태,"부산광역시 사상구 대동로 95, 797-1 (학장동)",1명,2026-09-08 20:57:57
https://www.jobkorea.co.kr/Recruit/GI_Read/5617244/Ext?siteCode=WN&sc=,873900,"[모집직무] 떡 생산원, 떡 포장원, 식품 생산원, 식품 유통원, 수공예가 [직무소개] 우리 회사는 다양한 떡류를 생산하고 판매하는 기업입니다. 본 직무는 떡 제조와 포장 작업을 담당하며, 서서 일하는 업무를 수행합니다. 경단과 모찌류는 앉아서 생산 가능합니다. [주요업무] - 떡류 제조 - 떡류 포장 - 작업 공간 위생,청결등 개인 청결유지 - 식품안전 수칙 준수 -생산시 근로안전 등 기타 안전한 근로준수","기타 식품가공 관련 기계 조작원(유지, 장류, 조미식품, 설탕, 커피, 담배 등)",향신료제조원,학력무관,신입,월급 215만원 ~ 220만원,고용형태,"부산광역시 사상구 대동로 127, 3층 (학장동)",3명,2026-09-08 20:57:57
https://www.jobkorea.co.kr/Recruit/GI_Read/5613514/Ext?siteCode=WN&sc=,027102,"[모집직무] 경리 사무원(회계·세무 사무소), 회계 사무원(회계·세무 사무소) [직무소개] 자신의 분야에서 쌓아온 경험을 바탕으로 저희와 함께 시너지를 내며 성장하고자 하는 3년이상 경력직 인재를 모집합니다. 열정과 역량을 갖춘 분들의 많은 지원 바랍니다. [주요업무] - 원천세 및 부가세 신고 - 법인 및 개인 사업자의 결산 조정 및 법인세/소득세 신고 - 월간 보고서 작성",회계 사무원(회계·세무 사무소),-,학력무관,경력,"연봉 3,000만원 이상",고용형태,"부산광역시 부산진구 서전로38번길 78, 3층 (전포동)",1명,2026-09-08 20:57:57
https://www.jobkorea.co.kr/Recruit/GI_Read/5617233/Ext?siteCode=WN&sc=,813201,,CNC 선반 조작원(NC 선반 조작원),CNC lath가공원,고졸~대졸(4년),경력,월급 310만원 이상,고용형태,"부산광역시 사상구 낙동대로1428번길 9, 주식회사 신광 (삼락동)",1명,2026-09-08 20:57:58
https://www.jobkorea.co.kr/Recruit/GI_Read/5612881/Ext?siteCode=WN&sc=,817200,"세척후 포장, 육안검사",자동차 부품 조립원(검사원 포함),자동차 부분품 조립원,학력무관,관계없음,"시급 10,320원 이상",고용형태,"부산광역시 기장군 정관읍 산단4로 58, 한신정공",1명,2026-09-08 20:57:58
https://www.jobkorea.co.kr/Recruit/GI_Read/5612883/Ext?siteCode=WN&sc=,624500,자동차부품 1차사 입니다. 완성된 제품의 출하를 담당합니다.,하역 및 적재 단순 종사원,-,학력무관,관계없음,"시급 10,320원 이상",고용형태,"부산광역시 기장군 장안읍 장안산단9로 172, 주식회사 태흥테크",1명,2026-09-08 20:57:58
https://www.jobkorea.co.kr/Recruit/GI_Read/5613511/Ext?siteCode=WN&sc=,890000,파이프/피팅/슬리브 등 관련된 제품 가공 생산 업체입니다 CNC / CNC 터닝 경력자 1명,기타 제조 관련 단순 종사원,권선공,학력무관,경력,"연봉 4,500만원 ~ 6,000만원",고용형태,부산광역시 강서구 가달1로 74 (주)지안스틸),1명,2026-09-08 20:57:58
https://www.jobkorea.co.kr/Recruit/GI_Read/5612868/Ext?siteCode=WN&sc=,550102,"<동래구 사직동 대륙코리아나아파트> * 4등급 여자대상자: 독거 * 주5일(월20회) * 1시~4시(3시간) * 가사지원, 식사지원, 어르신케어 등 * 시급 10,320원 (수당 별도지급) * (센터)문의: 0/0-6559-1148",재가 요양보호사,-,학력무관,관계없음,"시급 10,320원 이상",고용형태,"부산광역시 동래구 아시아드대로114번길 10 (사직동, 대륙코리아나아파트)",1명,2026-09-08 20:57:58
https://www.jobkorea.co.kr/Recruit/GI_Read/5613649/Ext?siteCode=WN&sc=,026501,"1. 채용분야 : 사무원 2. 채용구분 : 계약직 - 3개월의 수습기간이 있음. - 계약기간 만료 후 상용직전환검토 3. 채용인원 : 1명 4. 자격조건 ① 운전면허증 2종 이상 (실제 운전 가능자) ② 사회복지사업법에 따라 사회복지시설 종사자 결격사유에 해당되지 않는 자 ③ 범죄경력 조회 시 결격사유가 없는 자 ★ 근거리 거주자 우대, 요양원 사무원 경력자 우대 5. 주요업무 ① 수급자 관련 업무(수급자 관련 서류 일체 및 일정 정리, 입소비 관리 등) ② 기관 평가 서류 업무 등 사회복지 행정 업무(한글, 엑셀 등 컴퓨터 활용 능력 필수) ③ 기관장이 요구하는 행정 업무 등 6. 근무시간 ① 주 5일 (월~금요일) / 09:00-18:00 (휴게시간 1시간 포함) ② 주말 당직 (토/일요일) / 09:00-18:00 (휴게시간 1시간 포함) / 월 1~2회 / 대체휴무 7. 급여기준 : 월 2,156,880원(세전) 8. 제출서류 ① 이력서 ② 자기소개서 ※ 경력증명서 등의 기타 서류는 채용확정 후 안내 예정 9. 서류접수 ① 접수기간 : 2026년 09월 07일 ~ 채용시까지 ② 접수방법 : 방문접수, 이메일, 우편 ③ 접수처 : 부산광역시 남구 신선로 506, 1층 사무실 (대연동, 남안성요양센터) 10. 채용방법 1차 서류심사 → 2차 면접심사(서류심사 합격자에 한하여 면접일시 개별 통보) → 3차 최종합격자 발표(면접심사 합격자에 한하여 개별 통보) 11. 문의 남안성 요양센터 / 051-621-3393",총무 및 일반 사무원,-,학력무관,경력,월급 215만원 ~ 215만원,고용형태,부산광역시 남구 신선로 506 (대연동),1명,2026-09-08 20:57:58
https://www.jobkorea.co.kr/Recruit/GI_Read/5613650/Ext?siteCode=WN&sc=,231100,"업무내용 : 어르신방문모니터링, 기타사무업무 경력 : 경력무관",사회복지사,-,학력무관,관계없음,월급 216만원 ~ 216만원,고용형태,부산광역시 연제구 연미로13번길 26 (연산동),1명,2026-09-08 20:57:59
https://www.jobkorea.co.kr/Recruit/GI_Read/5612877/Ext?siteCode=WN&sc=,232100,"연제구육아종합지원센터에서는 어린이집 교사의 경조사, 병가, 교육으로 인한 부재 시 시간제대체교사를 지원하여, 보육업무를 대체할 수 있는 인력을 공개 채용하고자 하오니 관심있는 교사들의 많은 지원 바랍니다. 주요업무 : 부산광역시 내 동부산권역(금정구, 기장군, 남구, 동래구, 수영구, 연제구, 해운대구)내 어린이집 근무, 어린이집 보조교사 업무 자격요건 : 보육교사 3급 이상 자격증 소지자 [필수] 계약기간 : 2026. 10. 6. ~ 2026. 12. 31. ※단, 근무개시일에 따라 변경될 수 있으며 근무평가 후 계약기간이 연장될 수 있음 근무시간 : 주 5일(월요일-금요일), 09:00-18:00 중 4시간 30분 근무 (근무시간 4시간, 휴게시간 30분 근무) 근무횟수 : 월 3주 근무 (매월 일정에 따라 협의 시 추가근무 5일 가능) *자세한 내용은 첨부파일 ""2026년 제7차 시간제대체교사 공개채용 공고""에서 확인하시기 바랍니다. *지원원서는 연제구육아종합지원센터 홈페이지(http://www.yjscfc.or.kr/) [커뮤니티]→[공지사항]에 게재되어 있으며, 다운로드 사용 가능 합니다. 접수방법은 이메일접수(yjscfc@daum.net)입니다.",보육교사,어린이집센터장,학력무관,관계없음,"시급 12,490원 ~ 12,490원",고용형태,부산광역시 연제구 거제대로124번길 22 (거제동),3명,2026-09-08 20:57:59
https://www.jobkorea.co.kr/Recruit/GI_Read/5613366/Ext?siteCode=WN&sc=,824100,"TIG용접사 초,중급모집 직무 : 검사는 MT통과수준 VISUAL검사 용접 제반 업무에 따른 사상작업 활동반경이 넓어서 젊으신 분 우대합니다.",용접원,-,학력무관,관계없음,"연봉 2,600만원 ~ 3,000만원",고용형태,"부산광역시 강서구 녹산산업중로 66, B동 (송정동)",1명,2026-09-08 20:57:59
https://www.jobkorea.co.kr/Recruit/GI_Read/5613205/Ext?siteCode=WN&sc=,550100,"[감천로210번길]요양보호사 - 4등급, 82세 남자어르신 - 재가요양보호사 업무(식사준비,청소 등) - 주5회(월~금) 오후 13:00~16:00 (3시간) - 시급 : 10,320원 +주휴,연차수당 > 13,000원 - 감천동 신흥동백맨션 인근",요양보호사,-,학력무관,관계없음,"시급 10,320원 ~ 10,320원",고용형태,"부산광역시 사하구 감천로210번길 20, 감천동 (감천동)",1명,2026-09-08 20:57:59
https://www.jobkorea.co.kr/Recruit/GI_Read/5613517/Ext?siteCode=WN&sc=,026300,[모집직무] 급여관련 · 4대보험 신고 [직무소개] 회계사무실 거래업체 급여 관련 및 노무 관리 업무를 담당하는 신뢰할 수 있는 직원을 모집하고 있습니다. [주요업무] - 전화 응대 및 상담 - 거래업체 급여 계산 및 원천 신고 - 거래업체 노무 신고 관리 및 처리,인사 및 노무 사무원,-,학력무관,경력,"연봉 2,300만원 ~ 3,000만원",고용형태,"부산광역시 부산진구 중앙대로 639, 15층 (삼성생명빌딩, 범천동) (범천동, 엠디엠타워)",1명,2026-09-08 20:57:59
https://www.jobkorea.co.kr/Recruit/GI_Read/5617485/Ext?siteCode=WN&sc=,542001,"[거제동] 아파트경비원 -경비교육이수필수, 복지카드 소지자 우대 -격일근무 7시~익일7시(휴게포함) -월급여 274만원, 3개월 계약후 연장검토 -종합운동장역 인근 코오롱 아파트",아파트·빌라 경비원,-,학력무관,관계없음,월급 274만원 ~ 274만원,고용형태,"부산광역시 연제구 종합운동장로28번길 7 (거제동, 부산 아시아드 코오롱 하늘채 아파트)",1명,2026-09-08 20:57:59
https://www.jobkorea.co.kr/Recruit/GI_Read/5613204/Ext?siteCode=WN&sc=,564300,"[여성병원] 주차관리원 -기계식주차타워 조작, 발렛파킹, 주차장관리, 요금정산 등 업무전반 -기계식주차교육 이수, 운전면허증 필수 ★주차관리 경력자 필수 -시급 10,320원이상(*월급여 264만원 이상) (일요/공휴일 근무시 수당 별도) -3인 1조[본관/별관/후뮤]스케줄 근무 본관:평일 7:30-21/토7:30-20/일요,공휴 9-17 별관:평일 7:40-18:10/토8-14/일요,공휴일 휴무 -동래구 수안동 4호선 수안역 2번출구 앞",주차 관리원 및 안내원,-,학력무관,경력,"시급 10,320원 이상",고용형태,"부산광역시 동래구 충렬대로 222, 마더스의원 (수안동)",1명,2026-09-08 20:58:00
https://www.jobkorea.co.kr/Recruit/GI_Read/5613063/Ext?siteCode=WN&sc=,550102,"[더샵센트럴스타 근무예정] * 4등급 부부 대상자 케어(요양보호사 1명이 케어 희망) * 주5일 오전 08:00~11:00 여자 어르신(73세)/ 오후 16:00~19:00 남자 어르신(80세) * 시급13,000원(주휴수당, 연차수당 포함) * 가사지원 및 일반요양서비스 업무 등 * 채용담당자: 051)967-2600",재가 요양보호사,재가요양보호사,학력무관,경력,"시급 10,320원 이상",고용형태,"부산광역시 부산진구 중앙대로666번길 50, .. (부전동, 더샵 센트럴스타)",1명,2026-09-08 20:58:00
https://www.jobkorea.co.kr/Recruit/GI_Read/5612879/Ext?siteCode=WN&sc=,890000,"냉동수산물(오징어,게 등) 전처리, 가공업무 남녀무관 체류자격 F-2, F-4, F-6 근무가능",기타 제조 관련 단순 종사원,권선공,학력무관,관계없음,"시급 10,320원 ~ 10,320원",고용형태,"부산광역시 서구 원양로 1 (암남동, 수산가공선진화단지)",8명,2026-09-08 20:58:00
https://www.jobkorea.co.kr/Recruit/GI_Read/5612891/Ext?siteCode=WN&sc=,550102,"대상자:4등급여자 어르신, 근무시간: 주5회180분근무 10시~1시, 업무내용: 반찬만들고 식사준비및 청소,세탁. 산책(30분정도),이동시 부축, 치매가 있어 말을 잘들어주시면됩니다.",재가 요양보호사,재가요양보호사,학력무관,관계없음,"시급 13,000원 ~ 13,000원",고용형태,"부산광역시 해운대구 좌동순환로99번길 22, 좌동 경남아너스빌 (좌동, 경남아너스빌아파트)",1명,2026-09-08 20:58:00
https://www.jobkorea.co.kr/Recruit/GI_Read/5612880/Ext?siteCode=WN&sc=,016300,"생산라인 관리, 품질 관리, 작업 계획, 부품 관리, 안전 관리 [주요업무] - 도장라인 생산 계획 및 관리 - 라인 운영 효율성 극대화 - 품질 관리 및 불량 발생 원인 분석 - 반복 작업 현황 분석 및 개선 - 안전 관리 시스템 준수 및 안전 교육 성실히 일하실분 지원 바랍니다.",제품 생산 관련 관리자,-,학력무관,관계없음,"시급 10,320원 이상",고용형태,"부산광역시 기장군 정관읍 농공길 2-9, 씨닉스텍",1명,2026-09-08 20:58:00
https://www.jobkorea.co.kr/Recruit/GI_Read/5612890/Ext?siteCode=WN&sc=,550102,"재가 요양보호사 -근무시간: 오후2~5시(주6일) -3등급 남자어르신 -신체활동지원,정서지원,일상생활지원 -시급: 13,500원(기본급 10,320+모든 수당 포함) -담당자와 전화통화 후에 면접진행 채용담당자 연락처:051-727-5040",재가 요양보호사,재가요양보호사,학력무관,관계없음,"시급 10,320원 ~ 13,500원",고용형태,"부산광역시 중구 동영로22번길 3, . (영주동)",1명,2026-09-08 20:58:00
https://www.jobkorea.co.kr/Recruit/GI_Read/5613142/Ext?siteCode=WN&sc=,550102,84세 5등급 여자 어르신 케어하실 분을 구합니다. 어르신 부부가 살고 계시고 몸이 불편항 상태 이고 가사 도움 목욕(집 앞 목욕탕) 도움이 필요 합니다. 치매교육 이수자 필수 연락처 051-751-5958,재가 요양보호사,재가요양보호사,학력무관,관계없음,"시급 13,000원 ~ 13,000원",고용형태,"부산광역시 금정구 부곡로168번길 20, 3층 건물 (부곡동)",1명,2026-09-08 20:58:00
